vendorID	passengerCount	tripDistance	month_num	day_of_month	day_of_week	day_of_hour
2	1	1.82	2	19	3	21
2	1	7.69	12	22	1	10
2	1	1.02	7	11	5	14
2	1	12.04	3	25	2	22
2	1	0.67	2	11	2	17
2	1	5.7	4	24	4	23
2	5	1.03	11	5	3	11
2	2	1.19	3	13	4	7
1	1	0.9	2	3	1	18
2	1	5.81	6	12	4	21
2	1	6.78	5	22	4	13
2	1	1.99	6	9	1	11
2	1	3.23	10	10	5	21
2	1	4.84	9	7	0	18
2	1	1.05	2	20	4	20
1	1	7.3	3	25	2	5
1	1	2.2	3	1	6	9
2	1	1.5	8	22	5	0
2	1	2.38	1	22	3	17
2	1	5.36	8	9	6	19
2	5	0.48	11	14	5	1
1	1	8.1	9	18	4	8
2	1	4.34	2	12	3	16
2	3	7.62	5	16	5	20
2	1	2.36	10	4	6	9
2	5	1.51	12	20	6	3
1	1	1.9	3	27	4	19
2	1	0.99	4	4	5	17
2	1	5.13	6	21	6	13
2	1	1.37	7	17	4	18
2	1	1.9	6	1	0	15
2	1	1.64	2	3	1	11
2	2	5.39	7	24	4	10
2	1	1.03	12	24	3	11
2	1	1.34	5	27	2	18
2	5	8.06	5	26	1	6
1	1	6.1	12	10	3	15
2	1	1.78	3	27	4	18
2	1	0.78	1	4	6	19
2	1	3.72	7	4	5	13
2	1	6.47	5	16	5	19
2	1	1.27	5	2	5	10
2	1	2.32	8	13	3	16
2	1	2.72	10	16	4	18
2	1	2.66	8	13	3	0
2	1	0.93	2	12	3	18
2	6	2.12	3	12	3	18
2	5	0.66	3	13	4	19
2	1	0.92	5	12	1	7
2	1	1.61	4	11	5	11
2	3	1.92	4	16	3	20
2	1	0.62	4	3	4	19
2	1	5.92	4	20	0	23
1	1	9.8	5	27	2	11
2	1	6.7	9	2	2	10
2	1	1.68	6	20	5	23
2	1	0.83	7	6	0	17
2	1	0.39	10	16	4	8
2	3	15.43	12	25	4	7
2	1	0.73	2	22	6	14
1	1	1.1	6	5	4	18
2	1	0.44	7	1	2	19
2	1	1.05	7	19	6	17
2	1	1.95	10	3	5	18
2	1	3.9	10	10	5	23
2	1	2.85	9	4	4	15
2	1	7.81	5	9	5	23
2	1	5.2	2	15	6	2
1	2	2.3	11	28	5	16
2	1	6.96	11	7	5	5
1	1	2.8	4	28	1	10
2	1	0.78	8	19	2	10
2	1	4.59	3	1	6	0
2	1	7.56	3	25	2	8
2	1	0.99	8	21	4	13
2	1	1.17	5	30	5	13
2	2	3.54	9	8	1	0
2	1	3.52	2	26	3	23
2	6	4.46	10	29	3	8
2	1	1.55	2	26	3	21
1	1	1.7	8	14	4	21
2	1	1.82	7	8	2	22
1	1	1.3	6	27	5	23
2	1	0.69	11	25	2	20
1	1	1.3	4	24	4	17
2	1	4.46	3	15	6	1
1	1	4.5	3	13	4	21
2	1	1.64	3	6	4	21
2	1	19.05	6	20	5	18
2	1	2.52	3	30	0	21
2	1	5.54	1	26	0	1
2	1	3.22	10	23	4	23
1	1	0.5	10	21	2	21
2	1	2.58	5	2	5	20
2	1	5.92	7	11	5	1
2	1	1.76	8	5	2	0
2	1	4.31	5	29	4	21
1	1	4.6	12	26	5	12
2	1	2.68	7	2	3	17
2	1	1.19	8	5	2	18
2	2	0.57	12	18	4	20
2	1	0.98	7	7	1	22
2	1	1.2	9	13	6	13
2	1	1.2	1	13	1	22
2	1	1.07	4	10	4	20
2	1	2.41	5	30	5	15
1	1	2.2	2	4	2	16
2	1	4.42	11	26	3	14
1	1	1.8	8	8	5	9
1	1	1.6	8	9	6	12
2	1	3.78	8	17	0	12
1	1	1	7	28	1	21
2	1	4.8	1	11	6	9
1	1	1.7	2	11	2	22
2	1	1.34	8	28	4	7
2	1	1.48	4	28	1	16
2	1	1.01	6	6	5	21
2	3	4.89	6	18	3	13
2	1	1.71	1	15	3	21
2	1	2.89	4	9	3	0
2	1	0.78	9	16	2	13
1	1	1.5	11	17	1	16
1	1	1.3	3	3	1	19
1	1	0.5	12	6	6	1
2	1	1.57	3	18	2	1
1	1	2	10	27	1	16
2	1	0.74	9	17	3	2
2	1	1.52	9	29	1	20
2	1	4.74	10	29	3	21
2	1	0.91	8	21	4	15
2	1	1.91	4	26	6	21
2	5	1.27	9	6	6	3
2	1	0.83	4	19	6	11
2	1	0.5	3	15	6	18
2	1	13.46	4	2	3	10
2	1	0.81	11	15	6	13
2	1	1.99	3	19	3	17
2	1	2	2	16	0	21
1	1	2.2	7	30	3	16
2	1	3.75	8	28	4	7
2	1	0.72	2	14	5	12
1	1	6.4	5	18	0	0
2	1	0.99	8	6	3	0
2	1	1.44	4	15	2	7
2	1	0.97	4	25	5	3
1	2	4.9	6	25	3	7
2	1	8.01	12	19	5	14
2	1	3.38	1	30	4	21
2	1	2.43	6	3	2	15
2	1	1.32	6	25	3	19
2	1	3.38	8	2	6	21
2	2	2.12	3	16	0	14
1	1	2	12	9	2	17
2	1	0.59	7	19	6	16
2	1	1.23	11	27	4	22
1	1	3.5	1	17	5	19
2	1	2	8	14	4	22
2	1	0.69	6	9	1	18
2	1	2.22	2	12	3	7
2	1	0.94	9	16	2	14
1	1	4.7	3	10	1	1
2	1	0.89	10	9	4	20
2	1	2.35	11	15	6	19
1	1	1.3	4	1	2	9
2	1	1.23	2	3	1	9
2	1	4.13	2	25	2	22
1	1	5.6	4	24	4	21
2	1	8.88	3	6	4	9
2	1	2.17	12	1	1	18
2	1	1.36	1	7	2	23
2	6	1.59	1	15	3	0
2	1	0.49	1	15	3	9
2	3	6.22	3	6	4	12
2	1	1.64	11	24	1	21
2	1	5.5	3	9	0	17
2	1	1.91	9	24	3	8
2	1	2.97	11	7	5	1
2	1	0.98	5	7	3	10
2	1	2.69	7	24	4	2
1	1	0.7	8	18	1	8
2	1	1.22	3	10	1	14
2	5	1.03	7	18	5	20
2	1	1.92	4	6	0	8
2	1	0.81	3	17	1	6
1	1	1.1	10	21	2	18
2	1	2.61	12	21	0	19
1	2	1.8	5	8	4	20
2	1	1.03	4	9	3	21
2	1	0.86	6	4	3	10
2	1	1.53	11	9	0	3
2	1	1.77	11	3	1	18
2	1	0.51	4	3	4	21
2	5	5.77	3	11	2	22
2	1	1.56	5	9	5	1
2	1	3.04	9	18	4	13
2	6	1.07	8	22	5	12
2	1	3.45	8	20	3	7
2	2	2.26	10	23	4	19
2	1	0.95	5	13	2	9
1	1	0.8	3	9	0	20
2	1	1.25	3	12	3	0
2	1	0.9	9	13	6	19
2	1	1.67	8	9	6	1
2	5	0.7	2	6	4	20
2	1	1.99	4	25	5	1
1	1	0.5	1	15	3	21
2	1	0.65	1	27	1	19
1	1	4.8	5	8	4	0
1	1	1.6	6	16	1	18
1	1	2.1	9	19	5	17
1	1	1.9	5	20	2	14
2	1	10.09	10	24	5	10
1	1	1.8	6	14	6	14
1	1	7.5	4	5	6	22
2	5	5.82	5	2	5	0
2	1	2.08	8	5	2	14
2	1	1.82	10	7	2	9
2	1	1.4	4	1	2	20
2	1	4.49	3	29	6	17
2	1	1.32	6	18	3	14
2	1	2.53	5	30	5	17
2	1	3.61	2	20	4	21
2	1	0.68	1	8	3	17
2	6	4	6	25	3	18
2	1	26.29	12	30	2	17
2	1	1.89	12	25	4	12
1	1	18.5	11	8	6	8
2	1	0.55	8	27	3	9
2	1	4.09	9	23	2	7
2	1	1.77	10	7	2	9
2	3	3.76	4	24	4	19
2	1	2.83	11	4	2	12
1	1	0.7	3	15	6	22
2	1	4.8	5	8	4	18
2	1	4.23	9	12	5	10
2	5	1.29	11	13	4	22
1	1	3.5	11	24	1	0
2	1	0.58	6	22	0	16
2	1	1.14	5	3	6	20
2	5	4.94	2	9	0	17
2	1	1.83	12	12	5	14
2	6	3.24	3	26	3	15
1	1	0.6	2	3	1	13
2	1	2.35	1	18	6	22
2	1	1.79	10	11	6	19
2	1	1.69	5	22	4	20
2	1	0.52	12	2	2	9
2	1	3.21	5	22	4	10
2	1	1.32	11	23	0	21
2	1	2.43	4	12	6	22
2	1	8.87	12	26	5	15
1	1	1.2	9	16	2	8
2	5	5.92	7	21	1	21
2	2	1.02	4	13	0	22
2	1	0.45	11	20	4	0
2	1	0.99	3	2	0	11
1	1	3.7	12	9	2	21
2	2	6.57	1	28	2	9
2	1	7.84	10	15	3	17
2	2	1.8	5	13	2	13
1	1	3.5	12	7	0	7
2	1	2.91	3	12	3	7
2	1	4.53	8	20	3	6
2	1	0.83	10	30	4	9
2	1	1.77	9	11	4	11
2	1	0.76	12	13	6	1
2	1	5.77	7	4	5	22
2	1	1.01	3	20	4	21
1	1	3.7	7	20	0	0
1	1	0.9	12	15	1	12
2	1	0.39	1	11	6	13
1	1	3.7	11	23	0	20
2	1	10.18	4	18	5	19
2	1	4.11	11	16	0	14
2	5	3.33	11	16	0	1
2	2	1.83	3	14	5	19
2	1	0.49	5	27	2	13
1	1	0.5	9	29	1	3
1	1	1.2	9	1	1	15
2	1	1.49	7	6	0	0
2	1	14.03	4	12	6	13
